num_particles, interia, cognition, social, gen, epoch_stop, solution_found, fitness
40, 0.5, 0.4, 3.9, 7, 999, [0.99999924 0.99999848], 5.752721947788351e-13
40, 0.5, 0.4, 3.9, 8, 999, [0.99999969 0.9999993 ], 6.91854153473522e-13
40, 0.5, 0.4, 3.9, 9, 999, [1.00000002 1.00000004], 3.422824408796553e-16
40, 0.5, 0.4, 3.9, 10, 999, [0.99999984 0.99999969], 2.480435972300489e-14
40, 0.5, 0.4, 3.9, 11, 999, [1.00000014 1.00000028], 1.925899058443217e-14
40, 0.5, 0.4, 3.9, 12, 999, [0.99999999 0.99999998], 6.823731141478433e-16
40, 0.5, 0.4, 3.9, 13, 999, [0.99999887 0.99999775], 1.2719653849741006e-12
40, 0.5, 0.4, 3.9, 14, 999, [1.00000019 1.00000038], 3.532556620143189e-14
40, 0.5, 0.4, 3.9, 15, 999, [1. 1.], 2.7369375795693356e-18
40, 0.5, 0.4, 3.9, 16, 999, [1.00000005 1.00000011], 2.865801557231602e-15
40, 0.5, 0.4, 3.9, 17, 999, [0.99999979 0.99999958], 4.393517978367311e-14
40, 0.5, 0.4, 3.9, 18, 999, [1.0000002 1.0000004], 4.106961515089057e-14
40, 0.5, 0.4, 3.9, 19, 999, [0.99999996 0.99999992], 1.6797643849082783e-15
40, 0.5, 0.4, 4.0, 0, 999, [1.00000693 1.00001393], 4.849018564229785e-11
40, 0.5, 0.4, 4.0, 1, 999, [0.99999795 0.99999671], 6.929179949301225e-11
40, 0.5, 0.4, 4.0, 2, 999, [0.99998907 0.9999782 ], 1.1986899987197484e-10
40, 0.5, 0.4, 4.0, 3, 999, [1.00002319 1.00004333], 1.4641791875132408e-09
40, 0.5, 0.4, 4.0, 4, 999, [0.99999578 0.99999175], 2.1626397029084237e-11
40, 0.5, 0.4, 4.0, 5, 999, [0.99995617 0.99991164], 1.9705489815265937e-09
40, 0.5, 0.4, 4.0, 6, 999, [0.99999918 0.99999835], 6.767985910944347e-13
40, 0.5, 0.4, 4.0, 7, 999, [0.99999744 0.99999514], 1.3309600495822765e-11
40, 0.5, 0.4, 4.0, 8, 999, [0.99999561 0.99999119], 1.933771647928648e-11
40, 0.5, 0.4, 4.0, 9, 999, [0.99999789 0.9999955 ], 1.2093148663456571e-11
40, 0.5, 0.4, 4.0, 10, 999, [1.00000079 1.00000152], 1.0327719879660575e-12
40, 0.5, 0.4, 4.0, 11, 999, [1.00005468 1.00010964], 2.997535561553071e-09
40, 0.5, 0.4, 4.0, 12, 999, [1.0000044  1.00000885], 1.957831521420009e-11
40, 0.5, 0.4, 4.0, 13, 999, [0.99999818 0.99999639], 3.472181632854176e-12
40, 0.5, 0.4, 4.0, 14, 999, [0.99999602 0.99999173], 2.5164356400484522e-11
40, 0.5, 0.4, 4.0, 15, 999, [0.99999965 0.9999993 ], 1.2264542071703708e-13
40, 0.5, 0.4, 4.0, 16, 999, [1.00000356 1.0000073 ], 1.5854933634823545e-11
40, 0.5, 0.4, 4.0, 17, 999, [0.99999491 0.99998977], 2.6188912810536625e-11
40, 0.5, 0.4, 4.0, 18, 999, [0.99999658 0.99999302], 1.3877930413016893e-11
40, 0.5, 0.4, 4.0, 19, 999, [1.00000185 1.00000367], 3.5413822392229026e-12
40, 0.5, 0.5, 0.1, 0, 999, [ 3.57633557 12.79021557], 6.637505145463502
40, 0.5, 0.5, 0.1, 1, 999, [1. 1.], 4.930380657631324e-32
40, 0.5, 0.5, 0.1, 2, 999, [1. 1.], 1.9721522630525295e-31
40, 0.5, 0.5, 0.1, 3, 999, [1. 1.], 1.232595164407831e-32
40, 0.5, 0.5, 0.1, 4, 999, [1. 1.], 1.232595164407831e-32
40, 0.5, 0.5, 0.1, 5, 999, [1. 1.], 4.930380657631324e-32
40, 0.5, 0.5, 0.1, 6, 999, [1. 1.], 1.232595164407831e-32
40, 0.5, 0.5, 0.1, 7, 999, [1. 1.], 1.232595164407831e-32
40, 0.5, 0.5, 0.1, 8, 999, [1. 1.], 1.7749370367472766e-30
40, 0.5, 0.5, 0.1, 9, 999, [1.04506058 1.09231912], 0.0020332617138519556
40, 0.5, 0.5, 0.1, 10, 999, [1. 1.], 1.232595164407831e-32
40, 0.5, 0.5, 0.1, 11, 999, [1. 1.], 1.7552155141167513e-29
40, 0.5, 0.5, 0.1, 12, 999, [1.00152256 1.00307597], 2.3995683494016267e-06
40, 0.5, 0.5, 0.1, 13, 999, [1.85261856 3.43325986], 0.7270716860192912
40, 0.5, 0.5, 0.1, 14, 999, [1.89905087 3.60541847], 0.8083876609631616
40, 0.5, 0.5, 0.1, 15, 999, [1. 1.], 1.232595164407831e-32
40, 0.5, 0.5, 0.1, 16, 999, [1.07873343 1.16410471], 0.0062182163756549355
40, 0.5, 0.5, 0.1, 17, 999, [1. 1.], 4.930380657631324e-32
40, 0.5, 0.5, 0.1, 18, 999, [1. 1.], 1.9721522630525295e-31
40, 0.5, 0.5, 0.1, 19, 999, [1.48519085 2.20703568], 0.23556487006057356
40, 0.5, 0.5, 0.2, 0, 999, [1.00402992 1.00809601], 1.6279979303313983e-05
40, 0.5, 0.5, 0.2, 1, 999, [1.00000003 1.00000006], 7.727497905786569e-16
40, 0.5, 0.5, 0.2, 2, 999, [1.00000293 1.00000586], 8.582989340441338e-12
40, 0.5, 0.5, 0.2, 3, 999, [0.99999998 0.99999996], 3.8540469831504715e-16
40, 0.5, 0.5, 0.2, 4, 999, [1. 1.], 1.232595164407831e-32
40, 0.5, 0.5, 0.2, 5, 999, [2.94671808 8.68377237], 3.789750350541735
40, 0.5, 0.5, 0.2, 6, 999, [1. 1.], 0.0
40, 0.5, 0.5, 0.2, 7, 999, [ 3.57375953 12.77523007], 6.625444216760858
40, 0.5, 0.5, 0.2, 8, 999, [1. 1.], 0.0
40, 0.5, 0.5, 0.2, 9, 999, [1.3792201  1.90332636], 0.14392415198315658
40, 0.5, 0.5, 0.2, 10, 999, [0.99999999 0.99999998], 1.1024596776896997e-16
40, 0.5, 0.5, 0.2, 11, 999, [1. 1.], 0.0
40, 0.5, 0.5, 0.2, 12, 999, [1. 1.], 0.0
40, 0.5, 0.5, 0.2, 13, 999, [1.01118783 1.02255181], 0.0001254274293725631
40, 0.5, 0.5, 0.2, 14, 999, [1. 1.], 0.0
40, 0.5, 0.5, 0.2, 15, 999, [1. 1.], 0.0
40, 0.5, 0.5, 0.2, 16, 999, [2.20684163 4.87087673], 1.456519528179774
40, 0.5, 0.5, 0.2, 17, 999, [1.14498828 1.31100017], 0.02102160221965695
40, 0.5, 0.5, 0.2, 18, 999, [1.49356024 2.2318886 ], 0.24373776164739314
40, 0.5, 0.5, 0.2, 19, 999, [1. 1.], 1.232595164407831e-32
40, 0.5, 0.5, 0.3, 0, 999, [1. 1.], 0.0
40, 0.5, 0.5, 0.3, 1, 999, [1. 1.], 4.3920139046970934e-26
40, 0.5, 0.5, 0.3, 2, 999, [1.14224425 1.30476644], 0.02023362564405048
40, 0.5, 0.5, 0.3, 3, 999, [1. 1.], 0.0
40, 0.5, 0.5, 0.3, 4, 999, [0.99998998 0.99997997], 1.0034820193259934e-10
40, 0.5, 0.5, 0.3, 5, 999, [0.99999999 0.99999997], 1.5751921696556575e-16
40, 0.5, 0.5, 0.3, 6, 999, [1.93315409 3.73878571], 0.8710658881659195
40, 0.5, 0.5, 0.3, 7, 999, [1. 1.], 4.145902860814946e-26
40, 0.5, 0.5, 0.3, 8, 999, [ 6.16439594 38.00297245], 26.672006319447796
40, 0.5, 0.5, 0.3, 9, 999, [1.02893107 1.05882837], 0.0008386767489833945
40, 0.5, 0.5, 0.3, 10, 999, [1. 1.], 0.0
40, 0.5, 0.5, 0.3, 11, 999, [1.00005775 1.00011557], 3.3352133023201667e-09
40, 0.5, 0.5, 0.3, 12, 999, [1.29279698 1.67212315], 0.08579393035228357
40, 0.5, 0.5, 0.3, 13, 999, [2.71926726 7.39615955], 2.9561844492038962
40, 0.5, 0.5, 0.3, 14, 999, [1.04855771 1.09956792], 0.0023587473381466812
40, 0.5, 0.5, 0.3, 15, 999, [2.30630511 5.3208893 ], 1.7067738275825932
40, 0.5, 0.5, 0.3, 16, 999, [1.11051695 1.23349352], 0.012220029619323586
40, 0.5, 0.5, 0.3, 17, 999, [1.56383251 2.44599513], 0.31792499382252853
40, 0.5, 0.5, 0.3, 18, 999, [1.84314599 3.39964896], 0.7115012170400143
40, 0.5, 0.5, 0.3, 19, 999, [1.17692289 1.38582622], 0.03134777611451656
40, 0.5, 0.5, 0.4, 0, 999, [0.99993557 0.99987091], 4.156679025353357e-09
40, 0.5, 0.5, 0.4, 1, 999, [1.27894204 1.63619935], 0.07783432765344428
40, 0.5, 0.5, 0.4, 2, 999, [1.06736552 1.13956596], 0.004546922636579025
40, 0.5, 0.5, 0.4, 3, 999, [2.44873516 5.99737423], 2.098948131940469
40, 0.5, 0.5, 0.4, 4, 999, [1.00025942 1.00052003], 6.742455055280118e-08
40, 0.5, 0.5, 0.4, 5, 999, [2.06276931 4.25759036], 1.1301407095834837
40, 0.5, 0.5, 0.4, 6, 999, [1.00000001 1.00000002], 7.115246320229543e-17
40, 0.5, 0.5, 0.4, 7, 999, [1.57538017 2.48259988], 0.33112274379498696
40, 0.5, 0.5, 0.4, 8, 999, [1.57746736 2.48930453], 0.3335497796593244
40, 0.5, 0.5, 0.4, 9, 999, [2.4980078  6.24267838], 2.244721907458683
40, 0.5, 0.5, 0.4, 10, 999, [0.76932439 0.59117828], 0.05325771332757844
40, 0.5, 0.5, 0.4, 11, 999, [1.22575222 1.50317988], 0.05101466982100363
40, 0.5, 0.5, 0.4, 12, 999, [1.00078629 1.0015759 ], 6.189803682299363e-07
40, 0.5, 0.5, 0.4, 13, 999, [1.00039093 1.00078357], 1.5306885630374372e-07
40, 0.5, 0.5, 0.4, 14, 999, [ 3.42165166 11.70881975], 5.864522117498577
40, 0.5, 0.5, 0.4, 15, 999, [1.00016119 1.00032242], 2.5982942116530835e-08
40, 0.5, 0.5, 0.4, 16, 999, [1. 1.], 0.0
40, 0.5, 0.5, 0.4, 17, 999, [1. 1.], 0.0
40, 0.5, 0.5, 0.4, 18, 999, [1.55450763 2.41731987], 0.30754692054827615
40, 0.5, 0.5, 0.4, 19, 999, [1.13428091 1.28696847], 0.018045446451359668
40, 0.5, 0.5, 0.5, 0, 999, [1.09519493 1.19963412], 0.009065393564362045
40, 0.5, 0.5, 0.5, 1, 999, [1. 1.], 0.0
40, 0.5, 0.5, 0.5, 2, 999, [0.99680093 0.99361147], 1.0234108129192864e-05
40, 0.5, 0.5, 0.5, 3, 999, [1.77347884 3.14597242], 0.5983250524926158
40, 0.5, 0.5, 0.5, 4, 999, [2.075142   4.30809708], 1.1562847979283
40, 0.5, 0.5, 0.5, 5, 999, [1.24727516 1.55658767], 0.06122463194708475
40, 0.5, 0.5, 0.5, 6, 539, [1.25214779 1.56868281], 0.06364391202174732
40, 0.5, 0.5, 0.5, 7, 999, [1.94581454 3.78722983], 0.8946723953146749
40, 0.5, 0.5, 0.5, 8, 999, [1.69258602 2.86545638], 0.4797124811686822
40, 0.5, 0.5, 0.5, 9, 230, [1. 1.], 1.3607689421197233e-19
40, 0.5, 0.5, 0.5, 10, 786, [1.00051342 1.00102905], 2.6397933464710467e-07
40, 0.5, 0.5, 0.5, 11, 999, [0.99999989 0.99999978], 1.1557661312113191e-14
40, 0.5, 0.5, 0.5, 12, 999, [ 4.04423885 16.35847117], 9.268067882896364
40, 0.5, 0.5, 0.5, 13, 999, [1.03020235 1.0613925 ], 0.0009127537080452095
40, 0.5, 0.5, 0.5, 14, 999, [1. 1.], 6.039716305598372e-31
40, 0.5, 0.5, 0.5, 15, 999, [ 3.24883296 10.55775757], 5.058057363426398
40, 0.5, 0.5, 0.5, 16, 999, [1.46498209 2.14753748], 0.21639465360363463
40, 0.5, 0.5, 0.5, 17, 999, [2.60662889 6.796692  ], 2.5817306822375343
40, 0.5, 0.5, 0.5, 18, 999, [2.43050287 5.90916413], 2.046669671437692
40, 0.5, 0.5, 0.5, 19, 999, [0.9995342  0.99906774], 2.170437345511688e-07
40, 0.5, 0.5, 0.6, 0, 517, [1.00810618 1.01628987], 6.572409670216408e-05
40, 0.5, 0.5, 0.6, 1, 301, [0.84832725 0.71923663], 0.023022472748684686
40, 0.5, 0.5, 0.6, 2, 630, [0.98809372 0.97626895], 0.00014212255847471678
40, 0.5, 0.5, 0.6, 3, 999, [1.10025232 1.21089562], 0.010062118341841762
40, 0.5, 0.5, 0.6, 4, 999, [1.63231651 2.66637362], 0.4001914412710138
40, 0.5, 0.5, 0.6, 5, 443, [0.99640532 0.99280019], 1.2976341232564282e-05
40, 0.5, 0.5, 0.6, 6, 725, [1. 1.], 3.4362781031427274e-27
40, 0.5, 0.5, 0.6, 7, 999, [2.18022109 4.75597184], 1.3936019052317026
40, 0.5, 0.5, 0.6, 8, 999, [1.54417626 2.38536774], 0.2962065548186833
40, 0.5, 0.5, 0.6, 9, 203, [0.81907833 0.67089212], 0.032732651473901614
40, 0.5, 0.5, 0.6, 10, 999, [1.13004672 1.27757523], 0.016944598143014564
40, 0.5, 0.5, 0.6, 11, 319, [0.99997596 0.9999519 ], 5.781567566007371e-10
40, 0.5, 0.5, 0.6, 12, 999, [1. 1.], 0.0
40, 0.5, 0.5, 0.6, 13, 347, [1. 1.], 0.0
40, 0.5, 0.5, 0.6, 14, 884, [1.04134652 1.0844795 ], 0.0017101266622606649
40, 0.5, 0.5, 0.6, 15, 758, [0.99999229 0.99998458], 5.946578715364267e-11
40, 0.5, 0.5, 0.6, 16, 723, [1.00664682 1.01334898], 4.419265166047835e-05
40, 0.5, 0.5, 0.6, 17, 275, [1.00920197 1.0185298 ], 8.484585959045003e-05
40, 0.5, 0.5, 0.6, 18, 999, [2.89097966 8.36000309], 3.5763056912919104
40, 0.5, 0.5, 0.6, 19, 999, [ 3.5499619  12.60469951], 6.50291579670545
40, 0.5, 0.5, 0.7, 0, 314, [0.99999996 0.99999993], 1.2585966040906591e-15
40, 0.5, 0.5, 0.7, 1, 330, [0.9999963  0.99999259], 1.3707471076029328e-11
40, 0.5, 0.5, 0.7, 2, 361, [1. 1.], 0.0
40, 0.5, 0.5, 0.7, 3, 999, [1.82321644 3.32636208], 0.6781888108139342
40, 0.5, 0.5, 0.7, 4, 710, [1. 1.], 1.1764370073516334e-21
40, 0.5, 0.5, 0.7, 5, 999, [1.64288155 2.69924578], 0.4133001450658048
40, 0.5, 0.5, 0.7, 6, 999, [3.11999284 9.73726588], 4.495216777250587
40, 0.5, 0.5, 0.7, 7, 178, [0.99999987 0.99999974], 2.752307786346463e-14
40, 0.5, 0.5, 0.7, 8, 511, [0.99907293 0.99814272], 8.610601800988487e-07
40, 0.5, 0.5, 0.7, 9, 999, [ 3.61589515 13.07816943], 6.844112700236051
40, 0.5, 0.5, 0.7, 10, 999, [2.52180286 6.36178852], 2.3164124147578367
40, 0.5, 0.5, 0.7, 11, 999, [1.23884839 1.53499082], 0.057054581657526526
40, 0.5, 0.5, 0.7, 12, 137, [1. 1.], 1.1575207268766535e-17
40, 0.5, 0.5, 0.7, 13, 999, [1.32012459 1.74356506], 0.10254966443751051
40, 0.5, 0.5, 0.7, 14, 525, [0.99995841 0.99991677], 1.730283009828829e-09
40, 0.5, 0.5, 0.7, 15, 449, [1. 1.], 0.0
40, 0.5, 0.5, 0.7, 16, 248, [1. 1.], 1.6872512521312416e-24
40, 0.5, 0.5, 0.7, 17, 518, [1.0000564  1.00011289], 3.181388269274881e-09
40, 0.5, 0.5, 0.7, 18, 436, [1. 1.], 2.8045409366152797e-19
40, 0.5, 0.5, 0.7, 19, 187, [0.99736307 0.99472999], 6.954346742848787e-06
40, 0.5, 0.5, 0.8, 0, 868, [1.00000023 1.00000046], 5.3890602187387354e-14
40, 0.5, 0.5, 0.8, 1, 999, [1.00096126 1.00192815], 9.262381726774553e-07
40, 0.5, 0.5, 0.8, 2, 180, [1.00000001 1.00000001], 4.4648656940198753e-17
40, 0.5, 0.5, 0.8, 3, 242, [1. 1.], 1.9134807332267168e-28
40, 0.5, 0.5, 0.8, 4, 999, [1.30022691 1.69131602], 0.09018890588215474
40, 0.5, 0.5, 0.8, 5, 514, [1.00003152 1.00006367], 1.0322930893546687e-09
40, 0.5, 0.5, 0.8, 6, 999, [1.2295584  1.51396348], 0.053159143786325275
40, 0.5, 0.5, 0.8, 7, 115, [1.         0.99999999], 3.2503356864823187e-17
40, 0.5, 0.5, 0.8, 8, 412, [1. 1.], 0.0
40, 0.5, 0.5, 0.8, 9, 477, [0.99999379 0.9999876 ], 3.869891371314778e-11
40, 0.5, 0.5, 0.8, 10, 163, [0.99995802 0.99991661], 1.7952593091201076e-09
40, 0.5, 0.5, 0.8, 11, 442, [0.99999999 0.99999998], 1.0614070679278946e-16
40, 0.5, 0.5, 0.8, 12, 158, [0.99999997 0.99999994], 9.771073226582912e-16
40, 0.5, 0.5, 0.8, 13, 679, [1.00000179 1.0000036 ], 3.235669589394694e-12
40, 0.5, 0.5, 0.8, 14, 538, [1.00001638 1.00003265], 2.696697105111097e-10
40, 0.5, 0.5, 0.8, 15, 999, [1.58897738 2.52560808], 0.3469519549539013
40, 0.5, 0.5, 0.8, 16, 402, [1. 1.], 2.24601130980997e-22
40, 0.5, 0.5, 0.8, 17, 999, [1.00003387 1.00006714], 1.1839559864074556e-09
40, 0.5, 0.5, 0.8, 18, 577, [1. 1.], 5.3080711120544905e-25
40, 0.5, 0.5, 0.8, 19, 223, [1.00036474 1.00073032], 1.3308503027101712e-07
40, 0.5, 0.5, 0.9, 0, 179, [1.00000015 1.00000029], 2.1534284368756052e-14
40, 0.5, 0.5, 0.9, 1, 306, [1. 1.], 9.512812665895592e-22
40, 0.5, 0.5, 0.9, 2, 226, [1. 1.], 5.468294437069331e-19
40, 0.5, 0.5, 0.9, 3, 107, [1.00000034 1.00000066], 1.2357757615739587e-13
40, 0.5, 0.5, 0.9, 4, 860, [1. 1.], 2.4364746085742592e-24
40, 0.5, 0.5, 0.9, 5, 235, [1. 1.], 5.965760595733902e-30
40, 0.5, 0.5, 0.9, 6, 381, [1. 1.], 1.5679843086432017e-26
40, 0.5, 0.5, 0.9, 7, 113, [0.99999774 0.9999955 ], 5.107778842020369e-12
40, 0.5, 0.5, 0.9, 8, 177, [0.99999944 0.99999887], 3.1810547467852225e-13
40, 0.5, 0.5, 0.9, 9, 272, [1.00000655 1.00001326], 4.5456115940365355e-11
40, 0.5, 0.5, 0.9, 10, 765, [1. 1.], 0.0
40, 0.5, 0.5, 0.9, 11, 593, [1. 1.], 1.9721522630525295e-31
40, 0.5, 0.5, 0.9, 12, 117, [0.99998885 0.9999778 ], 1.2539253300495313e-10
40, 0.5, 0.5, 0.9, 13, 214, [1. 1.], 3.4350400352557896e-24
40, 0.5, 0.5, 0.9, 14, 326, [1. 1.], 1.699625472201958e-28
40, 0.5, 0.5, 0.9, 15, 218, [1. 1.], 9.802459107384837e-20
40, 0.5, 0.5, 0.9, 16, 160, [0.9999994  0.99999879], 3.655747466066998e-13
40, 0.5, 0.5, 0.9, 17, 397, [1.00008492 1.00016878], 7.326106265446938e-09
40, 0.5, 0.5, 0.9, 18, 644, [1. 1.], 0.0
40, 0.5, 0.5, 0.9, 19, 178, [0.99999156 0.99998321], 7.211247749870233e-11
40, 0.5, 0.5, 1.0, 0, 364, [1. 1.], 1.6874227800743206e-29
40, 0.5, 0.5, 1.0, 1, 113, [1.00000006 1.00000012], 3.599042454597276e-15
40, 0.5, 0.5, 1.0, 2, 199, [1. 1.], 3.57294120601493e-19
40, 0.5, 0.5, 1.0, 3, 225, [1. 1.], 1.309596764477643e-19
40, 0.5, 0.5, 1.0, 4, 234, [1. 1.], 4.21474331184048e-23
40, 0.5, 0.5, 1.0, 5, 119, [0.99999486 0.99998983], 2.752879157100428e-11
40, 0.5, 0.5, 1.0, 6, 430, [1. 1.], 4.033544416008186e-28
40, 0.5, 0.5, 1.0, 7, 126, [1.00001994 1.00003989], 3.976212135983127e-10
40, 0.5, 0.5, 1.0, 8, 191, [0.99999877 0.99999738], 3.872607634426301e-12
40, 0.5, 0.5, 1.0, 9, 311, [1. 1.], 0.0
40, 0.5, 0.5, 1.0, 10, 288, [1. 1.], 2.28808459154033e-18
40, 0.5, 0.5, 1.0, 11, 356, [1. 1.], 2.7725049611401066e-24
40, 0.5, 0.5, 1.0, 12, 99, [1.00000318 1.00000642], 1.0482208394822065e-11
40, 0.5, 0.5, 1.0, 13, 212, [1.00000003 1.00000007], 1.2063369816173879e-15
40, 0.5, 0.5, 1.0, 14, 458, [1. 1.], 3.0814879110195774e-31
40, 0.5, 0.5, 1.0, 15, 226, [1.00000004 1.00000008], 6.706470397664609e-15
40, 0.5, 0.5, 1.0, 16, 130, [0.99999999 0.99999998], 6.959306535576626e-16
40, 0.5, 0.5, 1.0, 17, 215, [1. 1.], 1.262177448353619e-29
40, 0.5, 0.5, 1.0, 18, 175, [0.99999999 0.99999998], 1.48570328440348e-16
40, 0.5, 0.5, 1.0, 19, 188, [0.99999999 0.99999998], 4.0522445378713595e-15
40, 0.5, 0.5, 1.1, 0, 131, [0.99999989 0.99999977], 1.3229372698749946e-14
40, 0.5, 0.5, 1.1, 1, 126, [1.00000306 1.0000061 ], 9.405300870619006e-12
40, 0.5, 0.5, 1.1, 2, 116, [0.99998249 0.99996511], 3.0869045216703933e-10
40, 0.5, 0.5, 1.1, 3, 392, [1.         0.99999999], 2.5983899733767117e-17
40, 0.5, 0.5, 1.1, 4, 99, [1.00001157 1.00002363], 1.5851581941483153e-10
40, 0.5, 0.5, 1.1, 5, 309, [1. 1.], 1.580278750224497e-23
40, 0.5, 0.5, 1.1, 6, 88, [1.00000016 1.00000036], 2.495359564852275e-13
40, 0.5, 0.5, 1.1, 7, 100, [1.00000191 1.00000374], 4.236560029305385e-12
40, 0.5, 0.5, 1.1, 8, 245, [1. 1.], 5.737340018468473e-22
40, 0.5, 0.5, 1.1, 9, 123, [0.99999355 0.99998687], 4.669580676194757e-11
40, 0.5, 0.5, 1.1, 10, 129, [0.99999978 0.99999955], 5.125330107307392e-14
40, 0.5, 0.5, 1.1, 11, 161, [0.99999958 0.99999919], 2.0333355969929818e-13
40, 0.5, 0.5, 1.1, 12, 221, [1. 1.], 6.34955439942592e-18
40, 0.5, 0.5, 1.1, 13, 214, [1.00000312 1.00000615], 1.0457394964631155e-11
40, 0.5, 0.5, 1.1, 14, 112, [0.99999965 0.99999929], 1.3796850117134713e-13
40, 0.5, 0.5, 1.1, 15, 238, [1.00000021 1.00000042], 4.660505959506178e-14
40, 0.5, 0.5, 1.1, 16, 369, [1. 1.], 0.0
40, 0.5, 0.5, 1.1, 17, 861, [1. 1.], 0.0
40, 0.5, 0.5, 1.1, 18, 272, [1. 1.], 3.359968642592619e-18
40, 0.5, 0.5, 1.1, 19, 359, [1.00000015 1.0000003 ], 2.3036935655475004e-14
40, 0.5, 0.5, 1.2, 0, 999, [1. 1.], 0.0
40, 0.5, 0.5, 1.2, 1, 137, [1.0000001  1.00000022], 1.8605557554130128e-14
40, 0.5, 0.5, 1.2, 2, 100, [1.00000001 1.00000002], 6.132163948355483e-16
40, 0.5, 0.5, 1.2, 3, 355, [1. 1.], 1.232595164407831e-30
40, 0.5, 0.5, 1.2, 4, 179, [0.9999999  0.99999981], 9.958629372153298e-15
40, 0.5, 0.5, 1.2, 5, 162, [1.         0.99999999], 2.2494726270811983e-16
40, 0.5, 0.5, 1.2, 6, 120, [1. 1.], 3.0439491394170814e-18
40, 0.5, 0.5, 1.2, 7, 108, [0.99999965 0.99999927], 2.1305206552926913e-13
40, 0.5, 0.5, 1.2, 8, 184, [1. 1.], 2.5866680549905836e-24
40, 0.5, 0.5, 1.2, 9, 103, [0.9999997  0.99999941], 1.221887972267232e-13
40, 0.5, 0.5, 1.2, 10, 111, [1. 1.], 4.3842552352307856e-17
40, 0.5, 0.5, 1.2, 11, 108, [1.00000052 1.00000103], 2.6812699655628275e-13
40, 0.5, 0.5, 1.2, 12, 105, [1.00000606 1.00001229], 3.97366352987894e-11
40, 0.5, 0.5, 1.2, 13, 190, [1. 1.], 1.533276650191552e-20
40, 0.5, 0.5, 1.2, 14, 95, [0.99999957 0.99999913], 1.927356658627286e-13
40, 0.5, 0.5, 1.2, 15, 129, [0.99999934 0.9999988 ], 1.6468483335442438e-12
40, 0.5, 0.5, 1.2, 16, 203, [1. 1.], 1.497652428562091e-27
40, 0.5, 0.5, 1.2, 17, 127, [0.99999995 0.99999989], 1.1106660832661941e-14
40, 0.5, 0.5, 1.2, 18, 97, [1.00000049 1.000001  ], 2.552574893283836e-13
40, 0.5, 0.5, 1.2, 19, 306, [0.99999979 0.99999958], 4.374994769197982e-14
40, 0.5, 0.5, 1.3, 0, 322, [1. 1.], 1.356964016496581e-28
40, 0.5, 0.5, 1.3, 1, 223, [1. 1.], 1.4298103907130839e-30
40, 0.5, 0.5, 1.3, 2, 463, [1. 1.], 0.0
40, 0.5, 0.5, 1.3, 3, 143, [1.         0.99999999], 1.3132959555500645e-17
40, 0.5, 0.5, 1.3, 4, 111, [1.00000001 1.00000002], 5.764279304481044e-17
40, 0.5, 0.5, 1.3, 5, 111, [1.00000001 1.00000003], 1.7318517188488836e-16
40, 0.5, 0.5, 1.3, 6, 152, [1.00000009 1.00000019], 1.3245638317620754e-14
40, 0.5, 0.5, 1.3, 7, 124, [1.00000002 1.00000003], 2.644524389145986e-16
40, 0.5, 0.5, 1.3, 8, 228, [1. 1.], 5.088251415188035e-18
40, 0.5, 0.5, 1.3, 9, 209, [1. 1.], 3.588621452107719e-20
40, 0.5, 0.5, 1.3, 10, 174, [1.00000008 1.00000016], 6.212053744474454e-15
40, 0.5, 0.5, 1.3, 11, 169, [1. 1.], 2.0982445316479632e-18
40, 0.5, 0.5, 1.3, 12, 540, [1. 1.], 0.0
40, 0.5, 0.5, 1.3, 13, 129, [1.00000125 1.00000253], 1.698073807946156e-12
40, 0.5, 0.5, 1.3, 14, 303, [1. 1.], 0.0
40, 0.5, 0.5, 1.3, 15, 132, [1. 1.], 3.532956210497041e-18
40, 0.5, 0.5, 1.3, 16, 104, [0.99999946 0.99999891], 3.02483808926201e-13
40, 0.5, 0.5, 1.3, 17, 117, [0.99999979 0.99999958], 4.6701976885886325e-14
40, 0.5, 0.5, 1.3, 18, 192, [1. 1.], 7.796402061199381e-20
40, 0.5, 0.5, 1.3, 19, 260, [0.99999988 0.99999976], 1.8032879183070615e-14
40, 0.5, 0.5, 1.4, 0, 106, [0.99999597 0.99999188], 1.6665928510437957e-11
40, 0.5, 0.5, 1.4, 1, 122, [1.00000011 1.00000022], 1.3867624499068135e-14
40, 0.5, 0.5, 1.4, 2, 90, [0.99999926 0.99999879], 7.999033175305989e-12
40, 0.5, 0.5, 1.4, 3, 329, [1. 1.], 1.1310650681203935e-24
40, 0.5, 0.5, 1.4, 4, 118, [1.00000087 1.0000018 ], 1.1692533952897228e-12
40, 0.5, 0.5, 1.4, 5, 137, [0.99999996 0.99999991], 2.023563971214206e-15
40, 0.5, 0.5, 1.4, 6, 144, [0.99999998 0.99999995], 5.714122042708647e-16
40, 0.5, 0.5, 1.4, 7, 105, [1.00000598 1.00001216], 3.950535261953675e-11
40, 0.5, 0.5, 1.4, 8, 117, [0.99999954 0.99999909], 2.1605102200193775e-13
40, 0.5, 0.5, 1.4, 9, 134, [0.99999998 0.99999996], 3.4682186502340653e-16
40, 0.5, 0.5, 1.4, 10, 114, [1.0000002 1.0000004], 3.951641863856823e-14
40, 0.5, 0.5, 1.4, 11, 117, [0.99999994 0.99999988], 3.4879241042067926e-15
40, 0.5, 0.5, 1.4, 12, 140, [1.00000004 1.00000007], 1.485272555410627e-15
